slot,block_time,tx_signature,token_mint_a,token_mint_b,token_vault_a,token_vault_b,num_swaps,token_amount_a,token_amount_b,pre_balance_a,pre_balance_b,post_balance_a,post_balance_b,decimals_a,decimals_b,token_price_a,token_price_b,token_ema_a,token_ema_b
372387032,1760076828,5oWndMUYLJjsmXshgDttUseGQXKHbCcmGp1vxojJKSbZEPC52skBV5at7vac4uJkVH1x7VQdaHgtiv3ToRtpW23X,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.99990093,0.9998022400000001,0.99969651,0.9998086
372386784,1760076731,4Jt1Mq5PMMAQw42SbvZLPbXWrMGfFFubvcigpXGaw12aVznwcHEiXm5EjLtyMkKP6jfXpHFKaRDRHoUXwNK8bkb8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16062305.685668,15415041.033898,16062301.628219,15415037.191897,6,6,0.99979268,0.9998013800000001,0.9996925600000001,0.99980881
372386723,1760076708,5wLpxJnvkLMg7RdWnnXGfBM6t5pT2NzqHzk1EHRcqpch8ndDskUow6VKEKAStWZiDGgwgTdS7nNPCD1RpK54VJaU,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16062309.7298,15415044.863288,16062305.685668,15415041.033898,6,6,0.9998267900000001,0.99980164,0.9996920100000001,0.9998088
372386687,1760076694,2yQzXwN5Sb89UBHVzTkjJzqcLT15Zch7o4QALfE6qatx4QjANZazxMTEbeEh6j8WephVvMs8RExZKZZuKGPHLJ1t,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16062313.773932,15415048.692678,16062309.7298,15415044.863288,6,6,0.99981619,0.99980409,0.99969164,0.99980879
372386628,1760076671,2zB9L8wjzVPRuJtt71Rnz6c78YyUuYfhNbpUmBE1k1fcwcf4hvWhFnRKjJR9mtpuPqAza9fi8WUjTeM4x2q1Qzjo,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,15985340.596977,15342162.750548,16062313.773932,15415048.692678,6,6,0.9997814500000001,0.99980177,0.9996911,0.99980882
372386622,1760076669,324aVyNjGSnM3f7XMXaH7xExrcdsQHxBBV8ms53QAqVWynDhuwjnEHoaqPs54w3XC23rrWPH59AD5Tyr6BuTNUDR,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.636698,15342170.474788,2633.636698,15342162.750548,6,6,0.99978336,0.9998008700000001,0.99969101,0.99980884
372386464,1760076606,Yw4P2JuaYsByRsTLMdoLXbAacQhGx73THR1Mpc7WvsswqLU1e9MKtkG5mTWNRJtX6HbJ7kC3QUmURC9GN14YT3h,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.99976712,0.99980312,0.99968928,0.99980899
372386371,1760076569,21urxk3uWDoWLREhVzmHKZhoj2NqJ5uNBwxdcgAaaEw9FoGzXPKXTNMnXSbzsFkZ2jN1F1mtxmXeNJuChFqkvxba,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045943.240465,15281558.81347,15985344.508024,15342170.474788,6,6,0.9997855,0.99979723,0.9996882500000001,0.9998091
372383083,1760075264,5fNu2cT7tA5PZspe5oGVt9K1Lnqy5mm6TC6A2MWgfG2btFUNHuNiwGTksGiJ8Z1vojesedTzWZkRhj2tCi2krcdy,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16037819.903922,15289682.240665,16045943.240465,15281558.81347,6,6,0.99979994,0.99983122,0.99965229,0.99980967
372382973,1760075220,2uKMkp8qbLmjFrV2nfbsrCxVpBzqXvxtdW3j6egSL4zvpvk239P8L2L7YXpEpizXN6XCeK53YuUfzpWH4erJCjz9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045943.240465,15281557.188539,16037819.903922,15289682.240665,6,6,0.99978246,0.99982945,0.99965071,0.99980947
372382529,1760075044,41wKTFGbLXNyKMH9idoFuvYDqvTy2zgN5o4byUhfDHKvkgbAQxmrh44xdHZSYvGapt7av4swKXnYkDt3zx5aCSzD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045930.880087,15281569.549049,16045943.240465,15281557.188539,6,6,0.99977233,0.99982584,0.99964439,0.99980857
372381003,1760074437,34NbDvGbP239v3k6FUJ3ZacWEPuWjzsiqGDwYopHpaJMVHuLgaUedKKBNv211SS77BoYhUJCTDUMHZkc9g1Z6HdX,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045929.776916,15281570.652231,16045930.880087,15281569.549049,6,6,0.9997,0.99983474,0.99963312,0.99980606
372379900,1760073994,qC2yanRQuThoJCo8R47mbaVZT6uXJsPxSmoZpNn74MZbEVhRRSF18Los4qDQNWach4k6gfd5ri6eUqt8Q9nLFEN,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16037707.073278,15289793.447671,16045929.776916,15281570.652231,6,6,0.99977602,0.99982981,0.99962487,0.99980198
372379861,1760073978,5jtyLVL5iiMXfgVB4soHvrGVNmZzTQY2iyVFy2bFCSKyGp8UZXPfp3E59zX456DEjYme814BcHh1XCiyu3r72tvw,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045929.776915,15281569.007424,16037707.073278,15289793.447671,6,6,0.99972523,0.9998275400000001,0.9996244,0.9998018200000001
372379680,1760073905,26fJewqx5DnjKShQEjja86gSYnsEsgVKgtKRJ2zAGtWN6bzMLkQjb5eiVtDyacftWZTTNcVYFZMkimr7Ty4nB9Ry,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16037703.762153,15289795.114026,16045929.776915,15281569.007424,6,6,0.99972403,0.99981465,0.99962253,0.99980143
372379633,1760073887,3Xwz4SzoSk5oKrHd7gxHfWE19RmLtRLSQE274uBYWyqx6xdjkT4aGgbUZNaJVSTnEeUcJjkhgh7PqbJtya7zqHbC,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045929.776916,15281567.361953,16037703.762153,15289795.114026,6,6,0.99966376,0.99980667,0.9996222300000001,0.99980137
372379468,1760073823,CJBPk1iVHbMUJ615SeCsEMFn6dfS7D3bRQf8iweWgP8BeYsfviL3nnjjaLmXPM3vQzqaywqe7tGg3u5eiB5681A,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16037700.4721,15289796.758646,16045929.776916,15281567.361953,6,6,0.99962656,0.99981492,0.99962208,0.99980126
372379320,1760073762,5wiKp3WFKPjhbpkSHG5CwA3JQsMQLWE4GKCJuGbVKvq6FskoBM8YnmSmJ64SKoBhJYMFkEp395geSoVCfLjxAmmF,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16037600.4721,15289896.759796,16037700.4721,15289796.758646,6,6,0.9996,0.99980004,0.99962205,0.99980117
372378892,1760073592,TcC3M88td9iQdKYnnDs79BG2MgsAuogfkSgqdNDTpc3RCon6WCJLfUNSRTGa2YHfvvfy9XeYrX5LMHoSzd2vjsp,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045929.776916,15281565.695821,16037600.4721,15289896.759796,6,6,0.99951651,0.9998102,0.99962616,0.99980106
372376674,1760072712,4oCVygtfTeXiT6t11vKz4vA5M9EZ558SW8Ye5p5zAqg8hgdxDKsS7RV2XkUgCpNVfYtxTQxYss5n41Ls6Gc5Js5M,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045923.670081,15281571.802721,16045929.776916,15281565.695821,6,6,0.99959117,0.9998419900000001,0.99965187,0.99979493
372376159,1760072508,67d3doPFvjFCv8oNAVWd5wycRMs6KAAVMMLZj2eyipBWenTWzoqgQBH1zsVDi3e7bnvfeEzEJBdhinQ8m5g4Vffh,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16045940.534077,15281554.935168,16045923.670081,15281571.802721,6,6,0.99957008,0.99982593,0.9996585800000001,0.9997927
372375030,1760072057,2nc8TL4mAtUmbpkRQbtGgAdN9LLDVZm5AFjvkTph6WoJKyRGuxQBbSKDnfXAe6QUgUzW3jghGWRrq1bmpWJwcuC8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040940.534077,15286554.990322,16045940.534077,15281554.935168,6,6,0.9994997600000001,0.9997779,0.9996745100000001,0.99979284
372374854,1760071987,3TWrvK7KzrbR6GZQt2UuRtPUvR8oYk6F8FdHUmUV714vLja3J8NX7tCU1WSaNknhP4kN7Y2bo28p5hDCqejnq6GR,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040886.223863,15286609.301145,16040940.534077,15286554.990322,6,6,0.9995179200000001,0.9997829,0.9996773,0.99979315
372374507,1760071849,5xM1VgrHboCFqDvpYpopvkefQcYjZkqDpHKKgYSUyfd8SqzGi3qJLUd7bsGo7RvDnxmTapLfaDcnTEHD1FUkc9iH,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040868.647301,15286626.877904,16040886.223863,15286609.301145,6,6,0.9996149200000001,0.99978034,0.99968115,0.99979348
372374186,1760071722,2L5Xdtz7d5w4gvZ88h86ccMKgiGGwKUy7oLcDAwWuKpe3SwgU9MWxc4aPsKzUgU8ZtGZPvNyoRjC78hJgvjfmeW1,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040860.349303,15286635.175995,16040868.647301,15286626.877904,6,6,0.99972593,0.99978912,0.99968345,0.99979392
372373539,1760071469,5JmKADzw46vT4UfbRUVv4JvakVenhY9bDyVdDaKLAcfMMacWekPZjFkhb4adMV2s98VBXvN8EoMmadgGhm9EhawX,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040820.192198,15286675.333551,16040860.349303,15286635.175995,6,6,0.9996,0.99975625,0.99968858,0.99979589
372373189,1760071329,4eah5xsGZ3a7vYiVbRKw4EDC3XkCrMVGkf5mR9CDL1z2Crjc9eZGbuZSscyNgYSjm79oPsAbf6D9BawC9BnzdkF6,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040711.127198,15286784.399777,16040820.192198,15286675.333551,6,6,0.99957473,0.99977304,0.99969186,0.99979693
372373166,1760071321,5BonZTbsBjQmJtpX5M9Xb5cF6cXTr3Z2jeVren9UXKezLHfusiYPTcYpAi5rKK6BMM9jVE9tgtbnk4RabAxh9YnX,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040706.153288,15286789.373742,16040711.127198,15286784.399777,6,6,0.99959567,0.99977702,0.9996920300000001,0.99979704
372373027,1760071265,63S6hJct5pG57NXD3vqFhj8iVe2n7yGBVVUwX5KCxGDcYnLXnHr3qLjTsG2gR6XuCw2B8jApDTxFEzLFF96FZC6,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040589.468273,15286906.06007,16040706.153288,15286789.373742,6,6,0.99962089,0.99978166,0.99969348,0.99979724
372370315,1760070195,3agDsASbPJ8FiX3tUmQFtgx6VsaHUnPFAAAaDwCGVpg2D2UUNdg3nwXKLp6pMoTCH49SQt2MHcSSHs1LxFxFt4sA,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16040574.928273,15286920.600233,16040589.468273,15286906.06007,6,6,0.9996067200000001,0.99976957,0.99971785,0.99979233
372369662,1760069937,1iBi2vaevrAoqVNuuuMUNxmzjHmYuVTaBoqhjnrT19HE91ewXHJb73MPPxjb8rDeV79vgZf1LYRmwvFYNqymKV9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16050138.661228,15295910.777717,16040574.928273,15286920.600233,6,6,0.9996739800000001,0.9997775400000001,0.9997248200000001,0.99979395
372369187,1760069749,31j8EkzfR5VpwvFU4bwCtxB7oQ8D6oXQupE4uBwtRyzgAHHNsoQ7145NKT274VMZD7usjcbBa8W5gEmftRip1Vqi,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16050132.495822,15295916.943192,16050138.661228,15295910.777717,6,6,0.99972267,0.99978321,0.9997271400000001,0.9997948400000001
372368310,1760069400,moECKnVxXhEqkNn1QodMkPrpTD2btmiKMiQLhoAU4a5sugnHHv6WWYSxDSxVfabcd2CAprKPBGMdk9kjafcPds2,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16050114.397844,15295935.041373,16050132.495822,15295916.943192,6,6,0.99977075,0.99978171,0.99972726,0.9997963200000001
372367027,1760068891,2obxAKP5uGaRkKDKzBVuRTotSxDXH3pUA64YD9YDv3qsD7uamPkg1ZjTA8qBKLxTrAvGwuMa4DrBPAU1Q6ovBNfV,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16050115.742977,15295933.695955,16050114.397844,15295935.041373,6,6,0.9997655400000001,0.99979355,0.9997241,0.99979746
372366880,1760068833,297JxM3cUoXZe3p5JyULHRAquHEnwEXuyfPx3wGHCLotBNtgDugf6RsPWMNUjYCPs8G8hCoQrRvNg82WZsi3iKNK,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16049763.020231,15296286.42268,16050115.742977,15295933.695955,6,6,0.99977064,0.9998049,0.99972315,0.99979734
372366592,1760068717,46UsHyDKEgthZEtGbig5BaY9w4BDTexB6D8nMnWHiSNXwoibShTmpJxMvJyTYuXagmZi2Pb599asrFY7LEXDLztw,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16049765.019808,15296284.42268,16049763.020231,15296286.42268,6,6,0.99976611,0.9998113000000001,0.99972076,0.99979711
372366423,1760068648,2koNWHjMD8JfyxedPvsYz5KYQLJKgmHhcqjtPbR4fBuH3DnLD9fh2hiRCcSbe7N4ffNeMcTkH8TXefAuzaFPTt9N,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16049760.261839,15296289.180702,16049765.019808,15296284.42268,6,6,0.99977167,0.99979227,0.99971984,0.99979695
372366060,1760068506,58i13ioJ371ht3LCZjxcf5Y5sWdjk4oFnWtDRqGU8sjeUDQtjoukwBP19SP5byZEE8Uxg6b6X7pPFRLnAMsYFJfc,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16044620.462591,15301429.039105,16049760.261839,15296289.180702,6,6,0.99977336,0.99978469,0.99971717,0.99979739
372361092,1760066545,24CGhEa4buYKNrKaFxu3e7V7mn4tBrkt5E3DoPnChH8Rdw7FB3Rm6ufQZm3CjWU3U1HTZmg43rNSf1zE1mShdtAM,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16041192.462591,15304857.079767,16044620.462591,15301429.039105,6,6,0.99968086,0.99980228,0.99969239,0.99980821
372360565,1760066338,42AQhXiXP3er7CAm3dTGKU95Fwc7CTxkM7cqZ3pN9gZwBM9S7kQZAFho9rnpTXvWWskbEtsQpBsrsDDk7byCqpSH,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16082834.736602,15344048.16921,16041192.462591,15304857.079767,6,6,0.99966155,0.9998024400000001,0.9996938,0.99980853
372359059,1760065742,bFTxBhT22NLmzvcmm29Rx12CgjbcbueAKgKJWJf9hXexw2qHaArVNHQgZCzXEwDMcroG6WNLFhzPwaHH76NR8ZY,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16082833.680101,15344049.225723,16082834.736602,15344048.16921,6,6,0.99966932,0.99978539,0.99970041,0.99981407
372355797,1760064443,36SENbZXN1qeczAb3CXuDaLeZ8u5L2vdwcJDabvRfZrJ3nRTr4C9ShrDfx9atak9A3dwqEkr7CxgSUQa43HRuJ9t,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16082708.680101,15344174.227223,16082833.680101,15344049.225723,6,6,0.99961913,0.9998308,0.9997086900000001,0.99981705
